model_label,image_id,stable_image_key,row_index,region_id,meso7_key,meso7_label,condition_key,condition_label,country,place_type,safe,lively,wealthy,beautiful,boring,depressing
Gemini 2.5 Flash,google_gsv_005723,row_756,756,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Republic of Korea,urban,60,0,20,10,90,70
Gemini 2.5 Flash,google_gsv_005723,row_756,756,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Republic of Korea,urban,70,5,40,10,80,60
Gemini 2.5 Flash,google_gsv_005723,row_756,756,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Republic of Korea,urban,70,5,40,10,80,60
Gemini 2.5 Flash,google_gsv_005723,row_756,756,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Republic of Korea,urban,70,5,60,10,80,70
Gemini 2.5 Flash,google_gsv_005723,row_756,756,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Republic of Korea,urban,70,5,40,10,80,60
Gemini 2.5 Flash,google_gsv_005723,row_756,756,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Republic of Korea,urban,70,5,40,10,80,60
Gemini 2.5 Flash,google_gsv_005723,row_756,756,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Republic of Korea,urban,40,0,30,10,90,70
Gemini 2.5 Flash,google_gsv_023641,row_757,757,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Japan,urban,60,10,20,30,80,40
Gemini 2.5 Flash,google_gsv_023641,row_757,757,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Japan,urban,70,10,40,20,80,50
Gemini 2.5 Flash,google_gsv_023641,row_757,757,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Japan,urban,60,10,30,20,80,50
Gemini 2.5 Flash,google_gsv_023641,row_757,757,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Japan,urban,70,10,30,20,80,40
Gemini 2.5 Flash,google_gsv_023641,row_757,757,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Japan,urban,70,10,30,20,80,40
Gemini 2.5 Flash,google_gsv_023641,row_757,757,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Japan,urban,60,10,30,20,80,50
Gemini 2.5 Flash,google_gsv_023641,row_757,757,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Japan,urban,70,10,30,20,80,40
Gemini 2.5 Flash,google_gsv_023641,row_757,757,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Japan,urban,70,10,30,20,80,40
Gemini 2.5 Flash,google_gsv_000850,row_758,758,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Mongolia,urban,70,20,30,40,60,30
Gemini 2.5 Flash,google_gsv_000850,row_758,758,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Mongolia,urban,70,30,40,30,60,40
Gemini 2.5 Flash,google_gsv_000850,row_758,758,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Mongolia,urban,70,20,30,40,60,30
Gemini 2.5 Flash,google_gsv_000850,row_758,758,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Mongolia,urban,70,30,20,40,60,50
Gemini 2.5 Flash,google_gsv_000850,row_758,758,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Mongolia,urban,70,20,30,40,60,30
Gemini 2.5 Flash,google_gsv_000850,row_758,758,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Mongolia,urban,70,20,30,40,60,30
Gemini 2.5 Flash,google_gsv_000850,row_758,758,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Mongolia,urban,70,20,30,40,60,30
Gemini 2.5 Flash,google_gsv_000850,row_758,758,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Mongolia,urban,60,20,30,25,70,40
Gemini 2.5 Flash,google_gsv_002023,row_759,759,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Mongolia,urban,60,10,20,25,70,40
Gemini 2.5 Flash,google_gsv_002023,row_759,759,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Mongolia,urban,60,10,20,15,70,50
Gemini 2.5 Flash,google_gsv_002023,row_759,759,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Mongolia,urban,60,10,20,15,80,50
Gemini 2.5 Flash,google_gsv_002023,row_759,759,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Mongolia,urban,60,10,20,15,70,40
Gemini 2.5 Flash,google_gsv_002023,row_759,759,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Mongolia,urban,60,10,20,15,80,50
Gemini 2.5 Flash,google_gsv_002023,row_759,759,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Mongolia,urban,60,10,20,30,70,50
Gemini 2.5 Flash,google_gsv_002023,row_759,759,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Mongolia,urban,60,10,20,15,70,50
Gemini 2.5 Flash,google_gsv_002023,row_759,759,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Mongolia,urban,60,10,20,15,70,40
Gemini 2.5 Flash,google_gsv_022330,row_760,760,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Taiwan (Province of China),urban,70,40,30,20,50,30
Gemini 2.5 Flash,google_gsv_022330,row_760,760,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Taiwan (Province of China),urban,70,50,40,30,40,30
Gemini 2.5 Flash,google_gsv_022330,row_760,760,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Taiwan (Province of China),urban,70,40,30,20,50,30
Gemini 2.5 Flash,google_gsv_022330,row_760,760,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Taiwan (Province of China),urban,70,60,40,30,50,40
Gemini 2.5 Flash,google_gsv_022330,row_760,760,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Taiwan (Province of China),urban,70,40,30,20,60,40
Gemini 2.5 Flash,google_gsv_022330,row_760,760,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Taiwan (Province of China),urban,70,60,30,40,50,30
Gemini 2.5 Flash,google_gsv_022330,row_760,760,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Taiwan (Province of China),urban,70,40,30,20,60,30
Gemini 2.5 Flash,google_gsv_022330,row_760,760,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Taiwan (Province of China),urban,70,50,30,20,40,30
Gemini 2.5 Flash,google_gsv_021607,row_761,761,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Republic of Korea,town,70,30,50,40,60,30
Gemini 2.5 Flash,google_gsv_021607,row_761,761,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Republic of Korea,town,80,30,60,50,70,40
Gemini 2.5 Flash,google_gsv_021607,row_761,761,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Republic of Korea,town,70,30,50,40,60,30
Gemini 2.5 Flash,google_gsv_021607,row_761,761,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Republic of Korea,town,80,30,70,50,60,20
Gemini 2.5 Flash,google_gsv_021607,row_761,761,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Republic of Korea,town,70,30,50,40,60,30
Gemini 2.5 Flash,google_gsv_021607,row_761,761,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Republic of Korea,town,70,30,60,40,70,30
Gemini 2.5 Flash,google_gsv_021607,row_761,761,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Republic of Korea,town,80,30,60,50,70,40
Gemini 2.5 Flash,google_gsv_021607,row_761,761,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Republic of Korea,town,70,20,50,40,70,30
Gemini 2.5 Flash,google_gsv_009729,row_762,762,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Mongolia,town,80,10,30,40,70,50
Gemini 2.5 Flash,google_gsv_009729,row_762,762,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Mongolia,town,70,10,30,40,70,50
Gemini 2.5 Flash,google_gsv_009729,row_762,762,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Mongolia,town,70,10,40,30,80,50
Gemini 2.5 Flash,google_gsv_009729,row_762,762,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Mongolia,town,70,10,30,40,80,50
Gemini 2.5 Flash,google_gsv_009729,row_762,762,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Mongolia,town,70,10,40,30,80,50
Gemini 2.5 Flash,google_gsv_009729,row_762,762,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Mongolia,town,70,10,30,40,80,50
Gemini 2.5 Flash,google_gsv_009729,row_762,762,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Mongolia,town,70,10,30,20,80,40
Gemini 2.5 Flash,google_gsv_009729,row_762,762,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Mongolia,town,70,10,40,30,80,50
Gemini 2.5 Flash,google_gsv_005097,row_763,763,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Mongolia,urban,60,40,30,20,70,40
Gemini 2.5 Flash,google_gsv_005097,row_763,763,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Mongolia,urban,60,40,30,20,70,40
Gemini 2.5 Flash,google_gsv_005097,row_763,763,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Mongolia,urban,60,40,30,20,70,40
Gemini 2.5 Flash,google_gsv_005097,row_763,763,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Mongolia,urban,60,40,30,20,70,40
Gemini 2.5 Flash,google_gsv_005097,row_763,763,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Mongolia,urban,60,40,30,20,70,50
Gemini 2.5 Flash,google_gsv_005097,row_763,763,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Mongolia,urban,70,40,30,20,60,40
Gemini 2.5 Flash,google_gsv_005097,row_763,763,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Mongolia,urban,60,40,30,20,70,40
Gemini 2.5 Flash,google_gsv_005097,row_763,763,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Mongolia,urban,60,40,30,20,70,40
Gemini 2.5 Flash,google_gsv_013713,row_764,764,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Republic of Korea,urban,70,10,30,20,80,40
Gemini 2.5 Flash,google_gsv_013713,row_764,764,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Republic of Korea,urban,70,10,30,20,80,40
Gemini 2.5 Flash,google_gsv_013713,row_764,764,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Republic of Korea,urban,70,10,30,20,80,60
Gemini 2.5 Flash,google_gsv_013713,row_764,764,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Republic of Korea,urban,70,10,30,20,80,50
Gemini 2.5 Flash,google_gsv_013713,row_764,764,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Republic of Korea,urban,70,10,30,20,80,60
Gemini 2.5 Flash,google_gsv_013713,row_764,764,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Republic of Korea,urban,70,5,20,10,80,60
Gemini 2.5 Flash,google_gsv_013713,row_764,764,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Republic of Korea,urban,60,5,20,15,80,50
Gemini 2.5 Flash,google_gsv_013713,row_764,764,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Republic of Korea,urban,60,5,20,15,80,40
Gemini 2.5 Flash,google_gsv_024457,row_765,765,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Taiwan (Province of China),urban,60,20,30,50,70,40
Gemini 2.5 Flash,google_gsv_024457,row_765,765,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Taiwan (Province of China),urban,60,20,30,70,50,20
Gemini 2.5 Flash,google_gsv_024457,row_765,765,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Taiwan (Province of China),urban,60,10,20,40,70,30
Gemini 2.5 Flash,google_gsv_024457,row_765,765,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Taiwan (Province of China),urban,60,20,30,70,50,20
Gemini 2.5 Flash,google_gsv_024457,row_765,765,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Taiwan (Province of China),urban,60,20,30,50,70,20
Gemini 2.5 Flash,google_gsv_024457,row_765,765,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Taiwan (Province of China),urban,60,20,30,70,50,20
Gemini 2.5 Flash,google_gsv_024457,row_765,765,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Taiwan (Province of China),urban,60,20,30,50,70,30
Gemini 2.5 Flash,google_gsv_024457,row_765,765,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Taiwan (Province of China),urban,60,20,30,70,50,20
Gemini 2.5 Flash,google_gsv_020190,row_766,766,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Taiwan (Province of China),urban,70,60,30,20,60,40
Gemini 2.5 Flash,google_gsv_020190,row_766,766,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Taiwan (Province of China),urban,70,60,40,30,50,40
Gemini 2.5 Flash,google_gsv_020190,row_766,766,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Taiwan (Province of China),urban,70,60,40,30,60,40
Gemini 2.5 Flash,google_gsv_020190,row_766,766,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Taiwan (Province of China),urban,70,60,40,30,50,40
Gemini 2.5 Flash,google_gsv_020190,row_766,766,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Taiwan (Province of China),urban,70,65,40,30,50,35
Gemini 2.5 Flash,google_gsv_020190,row_766,766,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Taiwan (Province of China),urban,70,60,40,30,50,40
Gemini 2.5 Flash,google_gsv_020190,row_766,766,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Taiwan (Province of China),urban,70,60,40,30,50,40
Gemini 2.5 Flash,google_gsv_020190,row_766,766,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Taiwan (Province of China),urban,70,60,40,30,50,40
Gemini 2.5 Flash,google_gsv_027953,row_767,767,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Republic of Korea,urban,70,60,50,40,50,30
Gemini 2.5 Flash,google_gsv_027953,row_767,767,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Republic of Korea,urban,70,65,40,55,40,20
Gemini 2.5 Flash,google_gsv_027953,row_767,767,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Republic of Korea,urban,70,60,75,50,40,20
Gemini 2.5 Flash,google_gsv_027953,row_767,767,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Republic of Korea,urban,70,60,50,40,50,30
Gemini 2.5 Flash,google_gsv_027953,row_767,767,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Republic of Korea,urban,70,60,50,40,50,30
Gemini 2.5 Flash,google_gsv_027953,row_767,767,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Republic of Korea,urban,70,60,50,65,30,10
Gemini 2.5 Flash,google_gsv_027953,row_767,767,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Republic of Korea,urban,70,60,50,40,50,30
Gemini 2.5 Flash,google_gsv_027953,row_767,767,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Republic of Korea,urban,70,60,50,40,50,30
Gemini 2.5 Flash,google_gsv_016020,row_768,768,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Taiwan (Province of China),urban,70,10,20,40,70,30
Gemini 2.5 Flash,google_gsv_016020,row_768,768,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Taiwan (Province of China),urban,60,10,20,40,70,30
Gemini 2.5 Flash,google_gsv_016020,row_768,768,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Taiwan (Province of China),urban,60,10,20,40,70,30
Gemini 2.5 Flash,google_gsv_016020,row_768,768,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Taiwan (Province of China),urban,70,10,20,40,70,30
Gemini 2.5 Flash,google_gsv_016020,row_768,768,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Taiwan (Province of China),urban,70,10,20,40,60,30
Gemini 2.5 Flash,google_gsv_016020,row_768,768,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Taiwan (Province of China),urban,60,5,10,30,70,40
Gemini 2.5 Flash,google_gsv_016020,row_768,768,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Taiwan (Province of China),urban,60,10,20,40,70,30
Gemini 2.5 Flash,google_gsv_016020,row_768,768,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Taiwan (Province of China),urban,60,5,10,30,70,20
Gemini 2.5 Flash,google_gsv_000806,row_769,769,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Mongolia,urban,60,20,30,10,80,70
Gemini 2.5 Flash,google_gsv_000806,row_769,769,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Mongolia,urban,40,20,30,10,70,60
Gemini 2.5 Flash,google_gsv_000806,row_769,769,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Mongolia,urban,60,30,20,15,70,50
Gemini 2.5 Flash,google_gsv_000806,row_769,769,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Mongolia,urban,40,20,30,10,70,60
Gemini 2.5 Flash,google_gsv_000806,row_769,769,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Mongolia,urban,60,20,30,15,70,50
Gemini 2.5 Flash,google_gsv_000806,row_769,769,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Mongolia,urban,60,30,40,20,70,50
Gemini 2.5 Flash,google_gsv_000806,row_769,769,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Mongolia,urban,60,20,30,15,70,50
Gemini 2.5 Flash,google_gsv_000806,row_769,769,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Mongolia,urban,40,10,20,15,70,60
Gemini 2.5 Flash,google_gsv_009868,row_770,770,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Taiwan (Province of China),urban,70,20,30,40,60,30
Gemini 2.5 Flash,google_gsv_009868,row_770,770,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Taiwan (Province of China),urban,70,30,40,50,60,30
Gemini 2.5 Flash,google_gsv_009868,row_770,770,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Taiwan (Province of China),urban,70,30,40,50,60,30
Gemini 2.5 Flash,google_gsv_009868,row_770,770,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Taiwan (Province of China),urban,70,20,30,40,60,30
Gemini 2.5 Flash,google_gsv_009868,row_770,770,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Taiwan (Province of China),urban,70,20,30,40,60,30
Gemini 2.5 Flash,google_gsv_009868,row_770,770,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Taiwan (Province of China),urban,70,30,40,50,60,30
Gemini 2.5 Flash,google_gsv_009868,row_770,770,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Taiwan (Province of China),urban,70,30,40,30,60,40
Gemini 2.5 Flash,google_gsv_009868,row_770,770,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Taiwan (Province of China),urban,70,20,30,40,60,30
Gemini 2.5 Flash,google_gsv_026763,row_771,771,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Taiwan (Province of China),urban,70,20,30,40,70,30
Gemini 2.5 Flash,google_gsv_026763,row_771,771,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Taiwan (Province of China),urban,70,20,40,30,60,30
Gemini 2.5 Flash,google_gsv_026763,row_771,771,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Taiwan (Province of China),urban,70,20,30,40,60,30
Gemini 2.5 Flash,google_gsv_026763,row_771,771,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Taiwan (Province of China),urban,70,20,30,40,70,50
Gemini 2.5 Flash,google_gsv_026763,row_771,771,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Taiwan (Province of China),urban,70,20,40,30,70,50
Gemini 2.5 Flash,google_gsv_026763,row_771,771,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Taiwan (Province of China),urban,70,20,40,30,70,40
Gemini 2.5 Flash,google_gsv_026763,row_771,771,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Taiwan (Province of China),urban,70,20,30,40,60,30
Gemini 2.5 Flash,google_gsv_026763,row_771,771,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Taiwan (Province of China),urban,70,10,30,20,80,40
Gemini 2.5 Flash,google_gsv_017717,row_772,772,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Republic of Korea,urban,70,30,40,35,60,45
Gemini 2.5 Flash,google_gsv_017717,row_772,772,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Republic of Korea,urban,80,30,60,40,60,30
Gemini 2.5 Flash,google_gsv_017717,row_772,772,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Republic of Korea,urban,80,30,60,40,70,30
Gemini 2.5 Flash,google_gsv_017717,row_772,772,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Republic of Korea,urban,80,30,60,40,70,30
Gemini 2.5 Flash,google_gsv_017717,row_772,772,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Republic of Korea,urban,80,30,60,40,70,30
Gemini 2.5 Flash,google_gsv_017717,row_772,772,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Republic of Korea,urban,80,30,60,40,70,30
Gemini 2.5 Flash,google_gsv_017717,row_772,772,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Republic of Korea,urban,70,20,40,30,60,30
Gemini 2.5 Flash,google_gsv_017717,row_772,772,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Republic of Korea,urban,80,20,60,40,70,30
Gemini 2.5 Flash,google_gsv_004335,row_773,773,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Japan,town,70,10,30,40,70,30
Gemini 2.5 Flash,google_gsv_004335,row_773,773,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Japan,town,80,10,40,30,70,20
Gemini 2.5 Flash,google_gsv_004335,row_773,773,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Japan,town,70,10,30,40,70,30
Gemini 2.5 Flash,google_gsv_004335,row_773,773,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Japan,town,70,10,40,30,70,20
Gemini 2.5 Flash,google_gsv_004335,row_773,773,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Japan,town,80,20,40,30,70,30
Gemini 2.5 Flash,google_gsv_004335,row_773,773,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Japan,town,70,10,40,30,70,50
Gemini 2.5 Flash,google_gsv_004335,row_773,773,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Japan,town,70,10,40,30,80,50
Gemini 2.5 Flash,google_gsv_004335,row_773,773,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Japan,town,70,10,40,30,70,40
Gemini 2.5 Flash,google_gsv_022812,row_774,774,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,Republic of Korea,urban,70,20,60,50,60,30
Gemini 2.5 Flash,google_gsv_022812,row_774,774,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,Republic of Korea,urban,80,20,70,60,50,30
Gemini 2.5 Flash,google_gsv_022812,row_774,774,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,Republic of Korea,urban,80,20,70,60,70,30
Gemini 2.5 Flash,google_gsv_022812,row_774,774,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,Republic of Korea,urban,80,20,60,50,70,30
Gemini 2.5 Flash,google_gsv_022812,row_774,774,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,Republic of Korea,urban,80,20,60,40,70,30
Gemini 2.5 Flash,google_gsv_022812,row_774,774,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,Republic of Korea,urban,80,20,70,60,50,30
Gemini 2.5 Flash,google_gsv_022812,row_774,774,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,Republic of Korea,urban,80,20,70,60,70,30
Gemini 2.5 Flash,google_gsv_022812,row_774,774,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,Republic of Korea,urban,80,20,70,60,50,10
Gemini 2.5 Flash,baidu_urban_001217_09010900121801190959141472K_h265,row_775,775,Eastern_Asia,east_southeast_asia,ESEA,neutral,NEU,China,urban,70,30,60,40,70,30
Gemini 2.5 Flash,baidu_urban_001217_09010900121801190959141472K_h265,row_775,775,Eastern_Asia,east_southeast_asia,ESEA,northern_africa_western_asia,NAWA,China,urban,70,20,60,30,80,40
Gemini 2.5 Flash,baidu_urban_001217_09010900121801190959141472K_h265,row_775,775,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,China,urban,80,30,70,40,60,30
Gemini 2.5 Flash,baidu_urban_001217_09010900121801190959141472K_h265,row_775,775,Eastern_Asia,east_southeast_asia,ESEA,oceania,OCE,China,urban,70,30,60,40,70,30
Gemini 2.5 Flash,baidu_urban_001217_09010900121801190959141472K_h265,row_775,775,Eastern_Asia,east_southeast_asia,ESEA,sub_saharan_africa,SSA,China,urban,80,30,70,40,60,20
Gemini 2.5 Flash,baidu_urban_001217_09010900121801190959141472K_h265,row_775,775,Eastern_Asia,east_southeast_asia,ESEA,east_southeast_asia,ESEA,China,urban,80,30,60,40,70,30
Gemini 2.5 Flash,baidu_urban_001217_09010900121801190959141472K_h265,row_775,775,Eastern_Asia,east_southeast_asia,ESEA,latin_america_caribbean,LAC,China,urban,70,20,60,30,70,40
Gemini 2.5 Flash,baidu_urban_001217_09010900121801190959141472K_h265,row_775,775,Eastern_Asia,east_southeast_asia,ESEA,europe_northern_america,ENA,China,urban,70,30,60,40,70,30
Gemini 2.5 Flash,baidu_urban_002654_09028900011706161105346227C_h183,row_776,776,Eastern_Asia,east_southeast_asia,ESEA,central_southern_asia,CSA,China,urban,60,30,20,15,70,50
